draw_id,draw_sequence,frequency_last_10,frequency_last_30,frequency_last_50,frequency_all_time,appearance_rate,days_since_last,day_of_week,is_weekend,month,week_of_year,mean_gap,std_gap,min_gap,max_gap,current_gap,temperature_score,is_hot,is_cold,trend
3671,92,0.0,2.0,3.0,6.0,0.0652173913043478,21,2,0,8,32,15.8,25.277658119374905,1.0,66.0,21,6.666666666666667,1,0,cooling_down
220,118,0.0,2.0,3.0,5.0,0.0423728813559322,33,4,0,9,36,37.25,33.12382073372575,4.0,77.0,33,6.666666666666667,0,0,cooling_down
2186,87,1.0,2.0,3.0,5.0,0.057471264367816,9,6,1,12,49,19.25,11.903255857117411,5.0,32.0,9,6.666666666666667,0,0,heating_up
3852,722,1.0,2.0,2.0,48.0,0.0664819944598338,7,2,0,7,27,17.404255319148938,16.44417969136941,2.0,70.0,7,6.666666666666667,0,0,heating_up
2231,26,0.0,1.0,1.0,1.0,0.0384615384615384,13,0,0,7,28,0.0,0.0,0.0,0.0,13,3.333333333333333,0,0,cooling_down
2308,103,0.0,1.0,1.0,3.0,0.029126213592233,15,0,0,9,39,27.5,18.5,9.0,46.0,15,3.333333333333333,0,1,cooling_down
808,706,1.0,2.0,2.0,38.0,0.0538243626062322,3,2,0,11,45,36.270270270270274,47.79440691502914,2.0,245.0,3,6.666666666666667,0,0,heating_up
2122,23,0.0,2.0,2.0,2.0,0.0869565217391304,12,5,1,10,40,4.0,0.0,4.0,4.0,12,6.666666666666667,1,0,cooling_down
2627,528,0.0,1.0,2.0,19.0,0.0359848484848484,29,0,0,11,46,23.77777777777778,14.40121736966688,4.0,54.0,29,3.333333333333333,0,1,cooling_down
3484,354,0.0,2.0,6.0,22.0,0.0621468926553672,18,5,1,6,25,20.52380952380953,20.2546151063548,1.0,67.0,18,6.666666666666667,0,0,cooling_down
3827,248,1.0,1.0,2.0,13.0,0.0524193548387096,9,4,0,2,8,26.416666666666668,19.51690862360692,1.0,63.0,9,3.333333333333333,0,0,heating_up
720,618,0.0,1.0,1.0,42.0,0.0679611650485436,33,6,1,7,27,31.5609756097561,29.79609467001961,2.0,119.0,33,3.333333333333333,0,1,cooling_down
2873,774,0.0,0.0,0.0,36.0,0.0465116279069767,56,2,0,7,30,20.942857142857143,18.944947094361684,1.0,75.0,56,0.0,0,1,stable
2310,211,0.0,1.0,2.0,12.0,0.0568720379146919,20,4,0,12,51,13.090909090909092,12.078941445601968,3.0,44.0,20,3.333333333333333,0,0,cooling_down
3602,33,0.0,1.0,2.0,2.0,0.0606060606060606,30,6,1,5,18,7.0,0.0,7.0,7.0,30,3.333333333333333,0,0,cooling_down
2784,685,0.0,0.0,0.0,48.0,0.0700729927007299,53,3,0,10,42,13.48936170212766,14.69820128006048,1.0,70.0,53,0.0,0,1,stable
4259,680,0.0,0.0,0.0,0.0,0.0,999,2,0,5,21,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4737,1607,1.0,1.0,4.0,99.0,0.0616054760423148,5,0,0,12,52,17.510204081632654,14.774664537756813,1.0,70.0,5,3.333333333333333,0,1,heating_up
4707,1577,0.0,2.0,4.0,113.0,0.0716550412175015,19,5,1,11,47,14.767857142857142,13.954634498244369,1.0,78.0,19,6.666666666666667,0,0,cooling_down
2237,32,0.0,0.0,0.0,0.0,0.0,999,6,1,7,28,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4189,90,1.0,2.0,3.0,5.0,0.0555555555555555,6,1,0,9,37,18.75,6.832825184358224,12.0,30.0,6,6.666666666666667,1,0,heating_up
4604,1474,1.0,2.0,3.0,102.0,0.0691994572591587,10,0,0,8,33,15.653465346534654,16.008311976839064,1.0,80.0,10,6.666666666666667,0,0,heating_up
4579,1449,0.0,0.0,1.0,69.0,0.0476190476190476,36,3,0,7,29,20.91176470588235,17.63330346258069,1.0,82.0,36,0.0,0,1,stable
2469,370,0.0,1.0,3.0,18.0,0.0486486486486486,16,2,0,6,23,20.88235294117647,19.37215209564,1.0,58.0,16,3.333333333333333,0,0,cooling_down
4172,593,2.0,3.0,4.0,30.0,0.0505902192242833,2,6,1,2,7,23.655172413793103,17.877506310076505,1.0,61.0,2,10.0,1,0,heating_up
3769,639,0.0,2.0,3.0,44.0,0.0688575899843505,18,3,0,4,14,16.209302325581394,17.75748533885815,1.0,85.0,18,6.666666666666667,0,0,cooling_down
4062,483,1.0,2.0,2.0,23.0,0.0476190476190476,9,1,0,11,44,25.681818181818183,22.52551354199452,1.0,69.0,9,6.666666666666667,0,0,heating_up
4118,539,1.0,4.0,4.0,30.0,0.0556586270871985,1,1,0,12,52,17.689655172413794,20.224777307116963,1.0,105.0,1,13.333333333333334,1,0,cooling_down
4233,654,2.0,3.0,6.0,40.0,0.0611620795107033,2,2,0,4,17,19.07692307692308,16.01503238608702,1.0,72.0,2,10.0,1,0,heating_up
4193,1063,1.0,1.0,1.0,73.0,0.0686735653809971,7,0,0,6,25,15.916666666666666,18.490801016241083,1.0,96.0,7,3.333333333333333,0,1,heating_up
2224,19,1.0,1.0,1.0,1.0,0.0526315789473684,8,0,0,6,27,0.0,0.0,0.0,0.0,8,3.333333333333333,0,0,heating_up
2267,168,0.0,2.0,3.0,6.0,0.0357142857142857,12,3,0,11,45,24.4,14.513442045221389,14.0,53.0,12,6.666666666666667,1,0,cooling_down
320,218,0.0,2.0,3.0,8.0,0.036697247706422,42,6,1,5,18,70.14285714285714,68.0492018876858,9.0,231.0,42,6.666666666666667,0,0,cooling_down
4005,426,1.0,2.0,3.0,23.0,0.0539906103286385,4,0,0,9,36,23.5,17.98168259899248,1.0,61.0,4,6.666666666666667,0,0,heating_up
3183,53,0.0,1.0,1.0,1.0,0.0188679245283018,54,5,1,7,26,0.0,0.0,0.0,0.0,54,3.333333333333333,0,1,cooling_down
529,427,1.0,6.0,6.0,25.0,0.0585480093676815,12,6,1,9,37,42.708333333333336,37.75742660575385,2.0,159.0,12,20.0,1,0,cooling_down
4492,913,0.0,2.0,2.0,45.0,0.0492880613362541,12,4,0,1,2,22.27272727272728,28.456796309464405,1.0,171.0,12,6.666666666666667,1,0,cooling_down
4418,1288,2.0,4.0,5.0,81.0,0.0628881987577639,1,3,0,1,5,17.425,14.731577478328656,1.0,58.0,1,13.333333333333334,1,0,heating_up
4219,120,2.0,3.0,3.0,6.0,0.05,1,3,0,10,41,23.6,30.49327794777072,4.0,84.0,1,10.0,1,0,heating_up
3703,573,2.0,5.0,5.0,39.0,0.0680628272251308,1,0,0,1,5,16.526315789473685,20.003600783892125,1.0,112.0,1,16.666666666666664,1,0,heating_up
4300,201,1.0,3.0,3.0,8.0,0.0398009950248756,1,0,0,12,1,27.0,16.54431279063249,7.0,50.0,1,10.0,1,0,stable
591,489,1.0,2.0,3.0,35.0,0.0715746421267893,13,3,0,1,1,31.97058823529412,29.659325776833366,2.0,135.0,13,6.666666666666667,0,0,heating_up
4675,1096,2.0,3.0,5.0,58.0,0.052919708029197,8,5,1,7,29,21.017543859649123,23.50475220936215,1.0,126.0,8,10.0,1,0,heating_up
3430,300,0.0,1.0,3.0,19.0,0.0633333333333333,25,5,1,4,16,19.72222222222222,21.40042978684607,1.0,71.0,25,3.333333333333333,0,1,cooling_down
177,79,1.0,4.0,9.0,12.0,0.1518987341772152,5,3,0,1,1,15.545454545454543,30.17332848835401,1.0,110.0,5,13.333333333333334,1,0,cooling_down
4697,1118,1.0,2.0,5.0,50.0,0.0447227191413237,1,6,1,8,32,24.387755102040817,22.86144274424053,2.0,102.0,1,6.666666666666667,0,0,heating_up
3976,397,0.0,4.0,4.0,22.0,0.0554156171284634,20,6,1,8,31,21.047619047619047,21.53729034218201,1.0,83.0,20,13.333333333333334,1,0,cooling_down
3802,223,0.0,2.0,7.0,15.0,0.0672645739910313,24,0,0,1,5,19.928571428571427,24.2382940397872,2.0,92.0,24,6.666666666666667,0,0,cooling_down
2908,809,0.0,1.0,3.0,37.0,0.0457354758961681,13,2,0,8,35,22.25,22.231577891718697,1.0,96.0,13,3.333333333333333,0,0,cooling_down
4370,1240,1.0,1.0,4.0,83.0,0.0669354838709677,6,4,0,12,50,16.317073170731707,15.44453336769569,1.0,76.0,6,3.333333333333333,0,1,heating_up
2722,623,0.0,0.0,1.0,32.0,0.0513643659711075,38,4,0,8,33,19.32258064516129,15.711896246565887,2.0,66.0,38,0.0,0,1,stable
4776,1197,2.0,2.0,3.0,59.0,0.0492898913951545,2,2,0,10,44,22.13793103448276,21.98467199245723,1.0,101.0,2,6.666666666666667,1,0,heating_up
4164,1034,0.0,1.0,1.0,54.0,0.0522243713733075,20,4,0,5,20,20.641509433962263,18.81799052855884,1.0,80.0,20,3.333333333333333,0,1,cooling_down
100,2,1.0,1.0,1.0,1.0,0.5,99,3,0,10,42,0.0,0.0,0.0,0.0,99,3.333333333333333,1,0,heating_up
3834,255,0.0,2.0,3.0,11.0,0.0431372549019607,21,4,0,3,9,29.3,30.31517771678075,4.0,108.0,21,6.666666666666667,0,0,cooling_down
2619,520,0.0,0.0,4.0,33.0,0.0634615384615384,38,4,0,5,18,15.28125,12.814138614729435,3.0,51.0,38,0.0,0,1,stable
2310,211,0.0,0.0,0.0,5.0,0.0236966824644549,53,3,0,6,25,38.25,35.891329036412124,7.0,98.0,53,0.0,0,1,stable
3721,142,1.0,3.0,4.0,8.0,0.056338028169014,9,3,0,11,45,25.428571428571427,19.819594509742423,4.0,62.0,9,10.0,1,0,stable
4653,1074,1.0,1.0,2.0,58.0,0.0540037243947858,2,4,0,6,26,20.63157894736842,23.22704985303442,1.0,124.0,2,3.333333333333333,0,0,heating_up
4271,172,0.0,0.0,0.0,7.0,0.0406976744186046,72,6,1,11,48,14.666666666666666,10.780641085864152,2.0,31.0,72,0.0,0,1,stable
3920,341,0.0,0.0,0.0,19.0,0.0557184750733137,68,6,1,6,23,19.0,20.704266871026046,1.0,72.0,68,0.0,0,1,stable
4584,1005,0.0,1.0,4.0,58.0,0.0577114427860696,24,3,0,4,16,19.07017543859649,17.967670429718364,1.0,79.0,24,3.333333333333333,0,0,cooling_down
874,772,1.0,3.0,4.0,45.0,0.0582901554404145,7,5,1,1,2,34.36363636363637,22.73872438763572,1.0,92.0,7,10.0,1,0,stable
3596,466,0.0,3.0,3.0,31.0,0.0665236051502145,16,5,1,10,41,18.2,18.239883040560684,2.0,70.0,16,10.0,1,0,cooling_down
359,257,1.0,4.0,6.0,18.0,0.0700389105058365,2,6,1,8,31,30.058823529411764,27.90840183051627,4.0,105.0,2,13.333333333333334,1,0,cooling_down
4157,578,1.0,2.0,3.0,33.0,0.0570934256055363,5,5,1,2,5,20.625,16.78122090314051,1.0,72.0,5,6.666666666666667,0,0,heating_up
3887,308,1.0,2.0,3.0,11.0,0.0357142857142857,4,6,1,5,17,35.9,28.814753165696214,3.0,102.0,4,6.666666666666667,0,0,heating_up
2254,155,0.0,0.0,2.0,7.0,0.0451612903225806,32,4,0,10,43,18.0,14.832396974191326,1.0,38.0,32,0.0,0,1,stable
3982,403,0.0,1.0,1.0,26.0,0.064516129032258,13,5,1,8,32,19.32,22.09926695616848,1.0,93.0,13,3.333333333333333,0,1,cooling_down
2364,265,1.0,1.0,2.0,9.0,0.0339622641509433,6,2,0,2,7,22.5,13.490737563232042,4.0,36.0,6,3.333333333333333,0,0,heating_up
4068,938,1.0,3.0,6.0,55.0,0.0586353944562899,1,1,0,2,6,16.64814814814815,14.465997689866995,1.0,58.0,1,10.0,1,0,stable
269,167,0.0,2.0,4.0,11.0,0.0658682634730539,26,6,1,1,52,30.5,11.526057435220425,7.0,49.0,26,6.666666666666667,0,0,cooling_down
2266,167,1.0,2.0,3.0,9.0,0.0538922155688622,4,6,1,5,18,15.0,8.930285549745875,2.0,30.0,4,6.666666666666667,0,0,heating_up
3278,148,1.0,2.0,4.0,9.0,0.0608108108108108,9,2,0,11,46,27.25,27.261465477849864,1.0,86.0,9,6.666666666666667,0,0,heating_up
2148,49,0.0,3.0,6.0,6.0,0.1224489795918367,37,2,0,7,31,27.6,10.947145746723209,7.0,37.0,37,10.0,1,0,cooling_down
4082,952,2.0,3.0,4.0,58.0,0.0609243697478991,2,1,0,2,8,16.43859649122807,13.182946910999576,1.0,82.0,2,10.0,1,0,heating_up
5021,1442,1.0,3.0,5.0,89.0,0.0617198335644937,6,3,0,7,28,17.545454545454547,18.473512420680176,1.0,94.0,6,10.0,1,0,stable
5115,1536,0.0,0.0,1.0,81.0,0.052734375,49,6,1,10,41,19.7875,19.71274571818953,1.0,106.0,49,0.0,0,1,stable
3823,693,1.0,2.0,2.0,46.0,0.0663780663780663,10,1,0,6,23,17.022222222222222,18.6207636660308,1.0,85.0,10,6.666666666666667,0,0,heating_up
3306,176,0.0,1.0,4.0,11.0,0.0625,29,2,0,12,50,22.0,29.041349830887683,2.0,87.0,29,3.333333333333333,0,1,cooling_down
3968,838,0.0,1.0,2.0,60.0,0.071599045346062,30,6,1,10,43,15.067796610169491,19.42378797281493,1.0,120.0,30,3.333333333333333,0,1,cooling_down
2286,187,1.0,1.0,3.0,9.0,0.0481283422459893,6,1,0,11,48,19.5,10.758717395675006,4.0,36.0,6,3.333333333333333,0,0,heating_up
4594,1464,0.0,0.0,0.0,93.0,0.0635245901639344,52,4,0,8,31,16.097826086956523,15.508104320706904,1.0,71.0,52,0.0,0,1,stable
2282,77,2.0,4.0,5.0,7.0,0.0909090909090909,4,2,0,8,35,8.333333333333334,8.69226987360353,1.0,26.0,4,13.333333333333334,1,0,heating_up
4984,1405,0.0,2.0,4.0,43.0,0.0306049822064056,11,1,0,6,23,35.76190476190476,97.56141155673848,1.0,648.0,11,6.666666666666667,1,0,cooling_down
2508,409,0.0,2.0,4.0,20.0,0.0488997555012225,19,0,0,1,2,20.63157894736842,19.947854458736288,1.0,79.0,19,6.666666666666667,1,0,cooling_down
3584,15,0.0,0.0,0.0,0.0,0.0,999,2,0,4,16,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
3767,637,2.0,4.0,4.0,34.0,0.053375196232339,2,1,0,4,14,22.151515151515152,21.094478973391624,2.0,76.0,2,13.333333333333334,1,0,heating_up
4471,892,0.0,3.0,4.0,49.0,0.0549327354260089,15,4,0,12,51,19.83333333333333,21.614359938604604,1.0,80.0,15,10.0,1,0,cooling_down
3460,330,1.0,1.0,2.0,25.0,0.0757575757575757,19,2,0,6,22,16.791666666666668,17.841849602051415,1.0,65.0,19,3.333333333333333,0,1,heating_up
3576,446,1.0,3.0,4.0,23.0,0.0515695067264574,6,6,1,9,38,19.363636363636363,18.09205112886836,1.0,60.0,6,10.0,1,0,stable
4538,959,2.0,2.0,3.0,65.0,0.067778936392075,3,1,0,2,9,16.046875,13.70951960261099,1.0,58.0,3,6.666666666666667,0,0,heating_up
2803,704,0.0,4.0,4.0,45.0,0.0639204545454545,16,1,0,11,45,15.818181818181818,12.290559435585893,1.0,50.0,16,13.333333333333334,1,0,cooling_down
2350,251,0.0,2.0,2.0,17.0,0.0677290836653386,14,2,0,1,5,14.4375,14.465341121107375,1.0,50.0,14,6.666666666666667,1,0,cooling_down
3784,654,1.0,2.0,4.0,38.0,0.0581039755351682,4,2,0,4,17,17.16216216216216,14.525864189788845,1.0,82.0,4,6.666666666666667,0,0,heating_up
2483,384,0.0,2.0,5.0,26.0,0.0677083333333333,14,2,0,6,25,13.92,16.968016973117397,1.0,78.0,14,6.666666666666667,0,0,cooling_down
2283,78,1.0,1.0,3.0,7.0,0.0897435897435897,5,3,0,8,35,12.0,10.392304845413264,2.0,33.0,5,3.333333333333333,0,1,heating_up
4806,1227,0.0,2.0,3.0,52.0,0.0423797881010594,13,5,1,11,48,25.862745098039216,24.088089651374847,1.0,129.0,13,6.666666666666667,0,0,cooling_down
3620,490,0.0,2.0,5.0,31.0,0.0632653061224489,14,1,0,11,45,17.066666666666666,18.651064908530618,1.0,98.0,14,6.666666666666667,0,0,cooling_down
174,76,2.0,3.0,3.0,3.0,0.0394736842105263,4,0,0,12,1,9.0,6.0,3.0,15.0,4,10.0,1,0,heating_up
2117,18,0.0,0.0,0.0,0.0,0.0,999,2,0,4,14,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4393,814,1.0,1.0,2.0,37.0,0.0454545454545454,3,3,0,10,40,24.11111111111111,20.16291670062997,2.0,81.0,3,3.333333333333333,0,0,heating_up
4450,871,0.0,1.0,1.0,35.0,0.0401836969001148,29,4,0,12,48,26.852941176470587,25.859498599548854,2.0,102.0,29,3.333333333333333,0,0,cooling_down
349,247,1.0,2.0,2.0,19.0,0.0769230769230769,21,4,0,7,28,30.444444444444443,25.14452054783004,2.0,93.0,21,6.666666666666667,0,0,heating_up
3975,396,1.0,5.0,7.0,24.0,0.0606060606060606,3,5,1,8,31,17.130434782608695,17.600158961303105,1.0,81.0,3,16.666666666666664,1,0,cooling_down
4346,1216,1.0,2.0,5.0,73.0,0.0600328947368421,5,1,0,11,47,18.125,20.15008788235592,1.0,103.0,5,6.666666666666667,0,0,heating_up
2162,63,0.0,1.0,1.0,1.0,0.0158730158730158,22,2,0,1,3,0.0,0.0,0.0,0.0,22,3.333333333333333,0,0,cooling_down
2977,878,0.0,1.0,2.0,43.0,0.0489749430523918,17,1,0,11,45,20.61904761904762,20.99654436528656,1.0,84.0,17,3.333333333333333,0,1,cooling_down
2657,558,1.0,1.0,2.0,26.0,0.046594982078853,10,2,0,6,24,21.92,15.724935611950848,1.0,59.0,10,3.333333333333333,0,0,heating_up
2529,430,0.0,3.0,3.0,25.0,0.0581395348837209,11,6,1,8,31,17.333333333333332,19.27793787957853,1.0,64.0,11,10.0,1,0,cooling_down
2112,13,1.0,1.0,1.0,1.0,0.0769230769230769,1,1,0,11,48,0.0,0.0,0.0,0.0,1,3.333333333333333,1,0,heating_up
5130,1551,0.0,1.0,1.0,76.0,0.0490006447453255,19,0,0,10,44,21.53333333333333,17.826073288553733,1.0,89.0,19,3.333333333333333,0,1,cooling_down
5099,1520,1.0,1.0,3.0,83.0,0.0546052631578947,4,4,0,9,39,19.914634146341463,17.829956444629097,1.0,79.0,4,3.333333333333333,0,0,heating_up
599,497,0.0,3.0,4.0,24.0,0.0482897384305835,19,6,1,1,2,49.56521739130435,39.87679513413951,2.0,135.0,19,10.0,1,0,cooling_down
2164,65,0.0,2.0,3.0,3.0,0.0461538461538461,44,2,0,9,39,63.0,30.0,33.0,93.0,44,6.666666666666667,0,0,cooling_down
4606,1476,0.0,2.0,2.0,104.0,0.070460704607046,21,2,0,8,33,15.271844660194176,18.87886483276809,1.0,106.0,21,6.666666666666667,0,0,cooling_down
3014,915,1.0,1.0,2.0,46.0,0.0502732240437158,3,3,0,12,50,19.933333333333334,17.198707961807933,1.0,71.0,3,3.333333333333333,0,0,heating_up
2314,215,0.0,1.0,3.0,15.0,0.0697674418604651,29,1,0,12,52,12.857142857142858,11.550245160398376,1.0,43.0,29,3.333333333333333,0,0,cooling_down
4798,1219,1.0,1.0,1.0,66.0,0.0541427399507793,8,4,0,11,47,18.95384615384616,16.99450659589356,1.0,78.0,8,3.333333333333333,0,0,heating_up
2593,494,0.0,1.0,2.0,27.0,0.0546558704453441,19,1,0,10,41,17.384615384615383,14.822220645101428,1.0,59.0,19,3.333333333333333,0,0,cooling_down
4819,1240,0.0,1.0,2.0,69.0,0.0556451612903225,30,4,0,12,50,19.36764705882353,17.97784945243051,1.0,97.0,30,3.333333333333333,0,0,cooling_down
5048,1469,0.0,1.0,1.0,73.0,0.0496936691626957,15,2,0,8,32,21.791666666666668,16.466242825179574,1.0,80.0,15,3.333333333333333,0,0,cooling_down
357,255,1.0,4.0,6.0,17.0,0.0666666666666666,11,1,0,8,31,37.5625,37.830161164737326,5.0,154.0,11,13.333333333333334,1,0,cooling_down
3790,660,0.0,3.0,5.0,44.0,0.0666666666666666,12,1,0,5,18,17.3953488372093,17.45444507239601,1.0,67.0,12,10.0,1,0,cooling_down
3960,381,1.0,3.0,5.0,24.0,0.0629921259842519,1,4,0,7,29,19.043478260869566,18.83908578246547,2.0,79.0,1,10.0,1,0,stable
5199,1620,0.0,2.0,4.0,87.0,0.0537037037037037,12,6,1,1,1,19.813953488372093,19.58078770531532,1.0,106.0,12,6.666666666666667,1,0,cooling_down
4740,1610,0.0,4.0,6.0,97.0,0.0602484472049689,17,3,0,12,52,16.364583333333332,14.436729627113923,1.0,59.0,17,13.333333333333334,1,0,cooling_down
4733,1154,1.0,1.0,2.0,59.0,0.0511265164644714,9,0,0,9,38,21.517241379310345,22.45550495390472,2.0,103.0,9,3.333333333333333,0,0,heating_up
3950,820,1.0,5.0,6.0,50.0,0.0609756097560975,4,2,0,10,41,18.6530612244898,15.511090200251342,1.0,58.0,4,16.666666666666664,1,0,cooling_down
2165,66,1.0,2.0,3.0,3.0,0.0454545454545454,35,0,0,9,40,69.0,13.0,56.0,82.0,35,6.666666666666667,0,0,heating_up
4158,579,0.0,3.0,3.0,31.0,0.0535405872193437,21,6,1,2,5,21.03333333333333,21.64791496246745,1.0,108.0,21,10.0,1,0,cooling_down
2241,142,1.0,3.0,4.0,9.0,0.0633802816901408,3,4,0,4,14,16.125,9.518895681747962,5.0,36.0,3,10.0,1,0,stable
3470,340,1.0,5.0,6.0,25.0,0.0735294117647058,10,5,1,6,23,17.75,18.99835519196333,1.0,71.0,10,16.666666666666664,1,0,cooling_down
2405,306,0.0,0.0,2.0,16.0,0.0522875816993464,35,1,0,3,13,17.466666666666665,12.082310301520245,3.0,46.0,35,0.0,0,1,stable
806,704,0.0,1.0,3.0,50.0,0.0710227272727272,30,0,0,11,45,28.428571428571427,32.49112908761028,2.0,156.0,30,3.333333333333333,0,0,cooling_down
2847,748,0.0,2.0,3.0,41.0,0.0548128342245989,15,4,0,6,26,18.65,19.955638300991527,1.0,120.0,15,6.666666666666667,1,0,cooling_down
3718,139,0.0,1.0,1.0,3.0,0.0215827338129496,22,0,0,11,45,85.5,2.5,83.0,88.0,22,3.333333333333333,0,0,cooling_down
4266,687,2.0,4.0,4.0,38.0,0.0553129548762736,3,2,0,5,22,20.97297297297297,19.92619691747184,1.0,81.0,3,13.333333333333334,1,0,heating_up
3290,160,1.0,2.0,3.0,11.0,0.06875,7,0,0,11,48,23.5,21.284971223847123,6.0,70.0,7,6.666666666666667,0,0,heating_up
464,32,4.0,9.0,9.0,9.0,0.28125,2,6,1,7,28,3.25,1.854049621773916,1.0,7.0,2,30.0,0,1,heating_up
2269,170,1.0,2.0,2.0,8.0,0.0470588235294117,4,5,1,11,45,22.142857142857142,17.455482736121063,5.0,56.0,4,6.666666666666667,0,0,heating_up
3678,99,0.0,0.0,2.0,8.0,0.0808080808080808,35,2,0,8,33,13.428571428571429,12.992933715316656,1.0,37.0,35,0.0,0,1,stable
2460,361,1.0,2.0,4.0,20.0,0.0554016620498614,10,0,0,5,22,17.842105263157894,23.627065563603416,1.0,106.0,10,6.666666666666667,0,0,heating_up
4283,184,2.0,3.0,6.0,15.0,0.0815217391304347,1,4,0,12,50,12.785714285714286,10.420985499246711,1.0,43.0,1,10.0,1,0,heating_up
3646,67,1.0,3.0,4.0,5.0,0.0746268656716417,3,5,1,7,28,21.25,7.258615570478987,14.0,29.0,3,10.0,1,0,stable
3779,200,0.0,1.0,3.0,12.0,0.06,19,5,1,1,1,15.636363636363637,23.34045542623648,1.0,85.0,19,3.333333333333333,0,0,cooling_down
3971,841,0.0,0.0,0.0,58.0,0.0689655172413793,58,2,0,11,44,15.526315789473683,21.19674359561326,1.0,106.0,58,0.0,0,1,stable
2554,455,2.0,4.0,7.0,28.0,0.0615384615384615,1,4,0,2,8,14.51851851851852,14.265655131249009,1.0,57.0,1,13.333333333333334,1,0,heating_up
317,183,3.0,7.0,12.0,63.0,0.3442622950819672,1,5,1,12,51,3.064516129032258,2.461778584301795,1.0,13.0,1,23.33333333333333,0,1,heating_up
2380,175,0.0,1.0,1.0,9.0,0.0514285714285714,16,2,0,12,49,12.5,15.247950681976906,1.0,47.0,16,3.333333333333333,0,1,cooling_down
2492,393,0.0,2.0,2.0,22.0,0.0559796437659033,18,4,0,6,26,16.428571428571427,12.722576216247685,1.0,46.0,18,6.666666666666667,1,0,cooling_down
3627,48,0.0,0.0,2.0,2.0,0.0416666666666666,81,0,0,6,26,4.0,0.0,4.0,4.0,81,0.0,0,1,stable
4678,1099,0.0,1.0,1.0,49.0,0.0445859872611464,28,1,0,7,30,24.604166666666668,19.01396371018474,1.0,85.0,28,3.333333333333333,0,0,cooling_down
3025,926,3.0,4.0,4.0,42.0,0.0453563714902807,2,0,0,12,52,21.0,18.12557820776633,1.0,63.0,2,13.333333333333334,1,0,heating_up
2119,20,0.0,2.0,2.0,2.0,0.1,12,2,0,6,24,5.0,0.0,5.0,5.0,12,6.666666666666667,1,0,cooling_down
4612,1033,0.0,1.0,2.0,59.0,0.0571151984511132,20,3,0,5,20,19.29310344827586,17.891443361032188,1.0,79.0,20,3.333333333333333,0,0,cooling_down
4832,1253,0.0,1.0,3.0,65.0,0.0518754988028731,28,3,0,12,52,20.296875,17.584332237374696,1.0,79.0,28,3.333333333333333,0,0,cooling_down
475,373,0.0,1.0,2.0,16.0,0.0428954423592493,35,4,0,5,19,58.46666666666667,42.136075860109344,2.0,135.0,35,3.333333333333333,0,1,cooling_down
375,273,0.0,0.0,2.0,14.0,0.0512820512820512,77,1,0,9,37,43.53846153846154,28.63192243368441,2.0,86.0,77,0.0,0,1,stable
2866,767,1.0,3.0,3.0,35.0,0.0456323337679269,3,2,0,7,29,21.94117647058824,23.98521747742652,2.0,128.0,3,10.0,1,0,stable
5997,140,4.0,10.0,19.0,63.0,0.45,2,2,0,10,44,2.2096774193548385,1.6861589942844193,1.0,11.0,2,33.33333333333333,0,1,heating_up
2122,23,1.0,1.0,1.0,1.0,0.0434782608695652,19,0,0,4,18,0.0,0.0,0.0,0.0,19,3.333333333333333,0,0,heating_up
3763,184,1.0,2.0,3.0,8.0,0.0434782608695652,5,3,0,12,51,36.57142857142857,31.46361682441276,3.0,97.0,5,6.666666666666667,0,0,heating_up
2130,31,0.0,1.0,1.0,1.0,0.032258064516129,15,5,1,12,50,0.0,0.0,0.0,0.0,15,3.333333333333333,0,1,cooling_down
5002,1423,1.0,2.0,4.0,81.0,0.0569219957835558,9,5,1,6,25,19.0375,18.47866590828461,1.0,94.0,9,6.666666666666667,0,0,heating_up
2166,67,1.0,1.0,6.0,7.0,0.1044776119402985,8,6,1,1,3,9.166666666666666,7.151145984308311,2.0,23.0,8,3.333333333333333,0,0,heating_up
4960,1381,1.0,2.0,3.0,69.0,0.0499637943519189,3,3,0,5,19,21.676470588235293,21.89039621310637,1.0,95.0,3,6.666666666666667,1,0,heating_up
3642,63,0.0,2.0,4.0,5.0,0.0793650793650793,55,1,0,7,28,11.75,9.148087231765992,1.0,25.0,55,6.666666666666667,0,0,cooling_down
5155,1576,1.0,2.0,3.0,93.0,0.0590101522842639,7,4,0,11,47,18.315217391304348,16.908917989080102,1.0,94.0,7,6.666666666666667,1,0,heating_up
2407,308,1.0,5.0,7.0,16.0,0.0519480519480519,3,3,0,9,39,19.2,25.716920499935448,1.0,95.0,3,16.666666666666664,1,0,cooling_down
2237,138,1.0,2.0,4.0,11.0,0.0797101449275362,1,1,0,10,41,13.6,10.678951259369995,1.0,41.0,1,6.666666666666667,0,0,heating_up
5185,1606,1.0,4.0,4.0,96.0,0.0597758405977584,8,6,1,12,51,17.852631578947367,17.575083092445713,1.0,101.0,8,13.333333333333334,1,0,cooling_down
4387,1257,0.0,1.0,4.0,58.0,0.0461416070007955,15,0,0,12,1,21.82456140350877,18.488614616073,1.0,82.0,15,3.333333333333333,0,1,cooling_down
2388,183,1.0,3.0,3.0,9.0,0.0491803278688524,9,3,0,12,50,19.625,15.02445922487728,2.0,44.0,9,10.0,1,0,stable
